__v,_id,active,altNames,createdAt,growthRate24,growthRate48,growthRate72,last24hours,last48hours,metadata.name,metadata.symbol,previousWeek,score,strictNameCheck,thisWeek,week
0,609adbb79337756c0f686781,true,[],2021-05-11T19:32:07.008Z,0,0,0,0,0,Nebula Caravel Acquisition Corp. Class A Common Stock,NEBC,0,0,false,0,"[0,0,0,0,0,0,0]"
0,609adbb79337756c0f686782,true,[],2021-05-11T19:32:07.054Z,0,0,0,0,0,Nebula Caravel Acquisition Corp. Unit,NEBCU,0,0,false,0,"[0,0,0,0,0,0,0]"
0,609adbb79337756c0f686783,true,[],2021-05-11T19:32:07.099Z,0,0,0,0,0,Nebula Caravel Acquisition Corp. Warrant,NEBCW,0,0,false,0,"[0,0,0,0,0,0,0]"
0,609adbb79337756c0f686784,true,[],2021-05-11T19:32:07.142Z,0,0,0,0,0,NeoGenomics Inc. Common Stock,NEO,0,0,false,0,"[0,0,0,0,0,0,0]"
0,609adbb79337756c0f686785,true,[],2021-05-11T19:32:07.174Z,0,0,0,0,0,Neogen Corporation Common Stock,NEOG,0,0,false,0,"[0,0,0,0,0,0,0]"
0,609adbb79337756c0f686786,true,[],2021-05-11T19:32:07.854Z,400,400,400,4,4,Neonode Inc. Common Stock,NEON,0,98.48275862068965,false,4,"[4,0,0,0,0,0,0]"
0,609adbb79337756c0f686787,true,[],2021-05-11T19:32:07.884Z,0,0,0,0,0,Nephros Inc. Common Stock,NEPH,0,0,false,0,"[0,0,0,0,0,0,0]"
0,609adbb79337756c0f686788,true,[],2021-05-11T19:32:07.910Z,200,200,200,2,2,Neptune Wellness Solutions Inc. Ordinary Shares,NEPT,0,49.241379310344826,false,2,"[2,0,0,0,0,0,0]"
0,609adbb79337756c0f686789,true,[],2021-05-11T19:32:07.943Z,0,0,0,0,0,Minerva Neurosciences Inc Common Stock,NERV,0,0,false,0,"[0,0,0,0,0,0,0]"
0,609adbb79337756c0f68678a,true,[],2021-05-11T19:32:07.983Z,0,0,0,0,0,National Energy Services Reunited Corp. Ordinary Shares,NESR,0,0,false,0,"[0,0,0,0,0,0,0]"
0,609adbb89337756c0f68678b,true,[],2021-05-11T19:32:08.010Z,0,0,0,0,0,National Energy Services Reunited Corp. Warrant,NESRW,0,0,false,0,"[0,0,0,0,0,0,0]"
0,609adbb89337756c0f68678c,true,[],2021-05-11T19:32:08.032Z,100,100,100,1,1,Net Element Inc. Common Stock,NETE,0,24.620689655172413,false,1,"[1,0,0,0,0,0,0]"
0,609adbb89337756c0f68678d,true,[],2021-05-11T19:32:08.077Z,100,100,100,1,1,Newater Technology Inc. Ordinary Shares,NEWA,0,24.620689655172413,false,1,"[1,0,0,0,0,0,0]"
0,609adbb89337756c0f68678e,true,[],2021-05-11T19:32:08.110Z,0,0,0,0,0,Newtek Business Services Corp. Common Stock (Maryland),NEWT,0,0,false,0,"[0,0,0,0,0,0,0]"
0,609adbb89337756c0f68678f,true,[],2021-05-11T19:32:08.864Z,0,0,0,0,0,Newtek Business Services Corp. 5.75% Notes due 2024,NEWTL,0,0,false,0,"[0,0,0,0,0,0,0]"
0,609adbb89337756c0f686790,true,[],2021-05-11T19:32:08.892Z,0,0,0,0,0,Newtek Business Services Corp. 5.50% Notes Due 2026,NEWTZ,0,0,false,0,"[0,0,0,0,0,0,0]"
0,609adbb89337756c0f686791,true,[],2021-05-11T19:32:08.939Z,0,0,0,0,0,NexImmune Inc. Common Stock,NEXI,0,0,false,0,"[0,0,0,0,0,0,0]"
0,609adbb89337756c0f686792,true,[],2021-05-11T19:32:08.964Z,3000,3000,3000,30,30,NextDecade Corporation Common Stock,NEXT,0,738.6206896551724,false,30,"[30,0,0,0,0,0,0]"
0,609adbb99337756c0f686793,true,[],2021-05-11T19:32:09.006Z,0,0,0,0,0,Northfield Bancorp Inc. Common Stock (Delaware),NFBK,0,0,false,0,"[0,0,0,0,0,0,0]"
0,609adbb99337756c0f686794,true,[],2021-05-11T19:32:09.053Z,0,0,0,0,0,New Fortress Energy Inc. Class A Common Stock,NFE,0,0,false,0,"[0,0,0,0,0,0,0]"
0,609adbb99337756c0f686795,true,[],2021-05-11T19:32:09.088Z,400,400,400,4,4,Netflix Inc. Common Stock,NFLX,0,98.48275862068965,false,4,"[4,0,0,0,0,0,0]"
0,609adbb99337756c0f686796,true,[],2021-05-11T19:32:09.117Z,0,0,0,0,0,NextGen Acquisition Corporation Class A Ordinary Shares,NGAC,0,0,false,0,"[0,0,0,0,0,0,0]"
0,609adbb99337756c0f686797,true,[],2021-05-11T19:32:09.148Z,0,0,0,0,0,NextGen Acquisition Corporation Units,NGACU,0,0,false,0,"[0,0,0,0,0,0,0]"
0,609adbb99337756c0f686798,true,[],2021-05-11T19:32:09.852Z,0,0,0,0,0,NextGen Acquisition Corporation Warrants,NGACW,0,0,false,0,"[0,0,0,0,0,0,0]"
0,609adbb99337756c0f686799,true,[],2021-05-11T19:32:09.890Z,0,0,0,0,0,NextGen Acquisition Corp. II Units,NGCAU,0,0,false,0,"[0,0,0,0,0,0,0]"
0,609adbb99337756c0f68679a,true,[],2021-05-11T19:32:09.933Z,0,0,0,0,0,NGM Biopharmaceuticals Inc. Common Stock,NGM,0,0,false,0,"[0,0,0,0,0,0,0]"
0,609adbb99337756c0f68679b,true,[],2021-05-11T19:32:09.967Z,0,0,0,0,0,NeoGames S.A. Ordinary Shares,NGMS,0,0,false,0,"[0,0,0,0,0,0,0]"
0,609adbb99337756c0f68679c,true,[],2021-05-11T19:32:09.992Z,0,0,0,0,0,NantHealth Inc. Common Stock,NH,0,0,false,0,"[0,0,0,0,0,0,0]"
0,609adbba9337756c0f68679d,true,[],2021-05-11T19:32:10.026Z,0,0,0,0,0,NewHold Investment Corp. Class A Common Stock,NHIC,0,0,false,0,"[0,0,0,0,0,0,0]"
0,609adbba9337756c0f68679e,true,[],2021-05-11T19:32:10.053Z,0,0,0,0,0,NewHold Investment Corp. Unit,NHICU,0,0,false,0,"[0,0,0,0,0,0,0]"
0,609adbba9337756c0f68679f,true,[],2021-05-11T19:32:10.116Z,0,0,0,0,0,NewHold Investment Corp. Warrant,NHICW,0,0,false,0,"[0,0,0,0,0,0,0]"
0,609adbba9337756c0f6867a0,true,[],2021-05-11T19:32:10.144Z,0,0,0,0,0,Natural Health Trends Corp. Common Stock,NHTC,0,0,false,0,"[0,0,0,0,0,0,0]"
0,609adbba9337756c0f6867a1,true,[],2021-05-11T19:32:10.190Z,200,200,200,2,2,NICE Ltd American Depositary Shares,NICE,0,49.241379310344826,false,2,"[2,0,0,0,0,0,0]"
0,609adbba9337756c0f6867a2,true,[],2021-05-11T19:32:10.862Z,600,600,600,6,6,Nicholas Financial Inc. Common Stock,NICK,0,147.72413793103448,false,6,"[6,0,0,0,0,0,0]"
0,609adbba9337756c0f6867a3,true,[],2021-05-11T19:32:10.897Z,0,0,0,0,0,NiSun International Enterprise Development Group Co. Ltd. Class A Common Shares,NISN,0,0,false,0,"[0,0,0,0,0,0,0]"
0,609adbba9337756c0f6867a4,true,[],2021-05-11T19:32:10.946Z,100,100,100,1,1,Niu Technologies American Depositary Shares,NIU,0,24.620689655172413,false,1,"[1,0,0,0,0,0,0]"
0,609adbba9337756c0f6867a5,true,[],2021-05-11T19:32:10.983Z,200,200,200,1,2,Nikola Corporation Common Stock,NKLA,0,49.241379310344826,false,1,"[2,0,0,0,0,0,0]"
0,609adbbb9337756c0f6867a6,true,[],2021-05-11T19:32:11.011Z,0,0,0,0,0,National Bankshares Inc. Common Stock,NKSH,0,0,false,0,"[0,0,0,0,0,0,0]"
0,609adbbb9337756c0f6867a7,true,[],2021-05-11T19:32:11.042Z,0,0,0,0,0,Nektar Therapeutics  Common Stock,NKTR,0,0,false,0,"[0,0,0,0,0,0,0]"
0,609adbbb9337756c0f6867a8,true,[],2021-05-11T19:32:11.077Z,0,0,0,0,0,Nkarta Inc. Common Stock,NKTX,0,0,false,0,"[0,0,0,0,0,0,0]"
0,609adbbb9337756c0f6867a9,true,[],2021-05-11T19:32:11.116Z,0,0,0,0,0,NortonLifeLock Inc. Common Stock,NLOK,0,0,false,0,"[0,0,0,0,0,0,0]"
0,609adbbb9337756c0f6867aa,true,[],2021-05-11T19:32:11.157Z,0,0,0,0,0,NLS Pharmaceutics Ltd. Ordinary Shares,NLSP,0,0,false,0,"[0,0,0,0,0,0,0]"
0,609adbbb9337756c0f6867ab,true,[],2021-05-11T19:32:11.861Z,0,0,0,0,0,NLS Pharmaceutics Ltd. Warrant,NLSPW,0,0,false,0,"[0,0,0,0,0,0,0]"
0,609adbbb9337756c0f6867ac,true,[],2021-05-11T19:32:11.901Z,0,0,0,0,0,Neoleukin Therapeutics Inc. Common Stock,NLTX,0,0,false,0,"[0,0,0,0,0,0,0]"
0,609adbbb9337756c0f6867ad,true,[],2021-05-11T19:32:11.932Z,0,0,0,0,0,New Mountain Finance Corporation Common Stock,NMFC,0,0,false,0,"[0,0,0,0,0,0,0]"
0,609adbbb9337756c0f6867ae,true,[],2021-05-11T19:32:11.963Z,0,0,0,0,0,NMI Holdings Inc. Class A Common Stock,NMIH,0,0,false,0,"[0,0,0,0,0,0,0]"
0,609adbbc9337756c0f6867af,true,[],2021-05-11T19:32:12.004Z,0,0,0,0,0,North Mountain Merger Corp. Class A Common Stock,NMMC,0,0,false,0,"[0,0,0,0,0,0,0]"
0,609adbbc9337756c0f6867b0,true,[],2021-05-11T19:32:12.037Z,0,0,0,0,0,North Mountain Merger Corp. Unit,NMMCU,0,0,false,0,"[0,0,0,0,0,0,0]"
0,609adbbc9337756c0f6867b1,true,[],2021-05-11T19:32:12.074Z,0,0,0,0,0,North Mountain Merger Corp. Warrant,NMMCW,0,0,false,0,"[0,0,0,0,0,0,0]"
0,609adbbc9337756c0f6867b2,true,[],2021-05-11T19:32:12.109Z,0,0,0,0,0,Nemaura Medical Inc. Common Stock,NMRD,0,0,false,0,"[0,0,0,0,0,0,0]"
0,609adbbc9337756c0f6867b3,true,[],2021-05-11T19:32:12.141Z,0,0,0,0,0,Newmark Group Inc. Class A Common Stock,NMRK,0,0,false,0,"[0,0,0,0,0,0,0]"
0,609adbbc9337756c0f6867b4,true,[],2021-05-11T19:32:12.859Z,0,0,0,0,0,9 Meters Biopharma Inc. Common Stock,NMTR,0,0,false,0,"[0,0,0,0,0,0,0]"
0,609adbbc9337756c0f6867b5,true,[],2021-05-11T19:32:12.895Z,0,0,0,0,0,NN Inc. Common Stock,NNBR,0,0,false,0,"[0,0,0,0,0,0,0]"
0,609adbbc9337756c0f6867b6,true,[],2021-05-11T19:32:12.944Z,1000,1000,1000,10,10,Nano Dimension Ltd. American Depositary Shares,NNDM,0,246.20689655172413,false,10,"[10,0,0,0,0,0,0]"
0,609adbbc9337756c0f6867b7,true,[],2021-05-11T19:32:12.993Z,0,0,0,0,0,NANO-X IMAGING LTD Ordinary Shares,NNOX,0,0,false,0,"[0,0,0,0,0,0,0]"
0,609adbbd9337756c0f6867b8,true,[],2021-05-11T19:32:13.021Z,0,0,0,0,0,Natural Order Acquisition Corp. Common Stock,NOAC,0,0,false,0,"[0,0,0,0,0,0,0]"
0,609adbbd9337756c0f6867b9,true,[],2021-05-11T19:32:13.065Z,0,0,0,0,0,Natural Order Acquisition Corp. Unit,NOACU,0,0,false,0,"[0,0,0,0,0,0,0]"
0,609adbbd9337756c0f6867ba,true,[],2021-05-11T19:32:13.102Z,0,0,0,0,0,Natural Order Acquisition Corp. Warrant,NOACW,0,0,false,0,"[0,0,0,0,0,0,0]"
0,609adbbd9337756c0f6867bb,true,[],2021-05-11T19:32:13.159Z,0,0,0,0,0,NI Holdings Inc. Common Stock,NODK,0,0,false,0,"[0,0,0,0,0,0,0]"
0,609adbbd9337756c0f6867bc,true,[],2021-05-11T19:32:13.865Z,0,0,0,0,0,Inotiv Inc. Common Stock,NOTV,0,0,false,0,"[0,0,0,0,0,0,0]"
0,609adbbd9337756c0f6867bd,true,[],2021-05-11T19:32:13.902Z,0,0,0,0,0,Novan Inc. Common Stock,NOVN,0,0,false,0,"[0,0,0,0,0,0,0]"
0,609adbbd9337756c0f6867be,true,[],2021-05-11T19:32:13.935Z,0,0,0,0,0,Novanta Inc. Common Stock,NOVT,0,0,false,0,"[0,0,0,0,0,0,0]"
0,609adbbd9337756c0f6867bf,true,[],2021-05-11T19:32:13.964Z,0,0,0,0,0,Neuropace Inc. Common Stock,NPCE,0,0,false,0,"[0,0,0,0,0,0,0]"
0,609adbbd9337756c0f6867c0,true,[],2021-05-11T19:32:13.999Z,0,0,0,0,0,Noble Rock Acquisition Corporation Class A Ordinary Share,NRAC,0,0,false,0,"[0,0,0,0,0,0,0]"
0,609adbbe9337756c0f6867c1,true,[],2021-05-11T19:32:14.051Z,0,0,0,0,0,Noble Rock Acquisition Corporation Unit,NRACU,0,0,false,0,"[0,0,0,0,0,0,0]"
0,609adbbe9337756c0f6867c2,true,[],2021-05-11T19:32:14.076Z,0,0,0,0,0,Noble Rock Acquisition Corporation Warrant,NRACW,0,0,false,0,"[0,0,0,0,0,0,0]"
0,609adbbe9337756c0f6867c3,true,[],2021-05-11T19:32:14.853Z,0,0,0,0,0,NeuroBo Pharmaceuticals Inc. Common Stock,NRBO,0,0,false,0,"[0,0,0,0,0,0,0]"
0,609adbbe9337756c0f6867c4,true,[],2021-05-11T19:32:14.883Z,0,0,0,0,0,National Research Corporation Common Stock,NRC,0,0,false,0,"[0,0,0,0,0,0,0]"
0,609adbbe9337756c0f6867c5,true,[],2021-05-11T19:32:14.928Z,0,0,0,0,0,Northrim BanCorp Inc Common Stock,NRIM,0,0,false,0,"[0,0,0,0,0,0,0]"
0,609adbbe9337756c0f6867c6,true,[],2021-05-11T19:32:14.960Z,0,0,0,0,0,Nurix Therapeutics Inc. Common stock,NRIX,0,0,false,0,"[0,0,0,0,0,0,0]"
0,609adbbf9337756c0f6867c7,true,[],2021-05-11T19:32:15.008Z,0,0,0,0,0,National Security Group Inc. Common Stock,NSEC,0,0,false,0,"[0,0,0,0,0,0,0]"
0,609adbbf9337756c0f6867c8,true,[],2021-05-11T19:32:15.034Z,0,0,0,0,0,Insight Enterprises Inc. Common Stock,NSIT,0,0,false,0,"[0,0,0,0,0,0,0]"
0,609adbbf9337756c0f6867c9,true,[],2021-05-11T19:32:15.089Z,0,0,0,0,0,NAPCO Security Technologies Inc. Common Stock,NSSC,0,0,false,0,"[0,0,0,0,0,0,0]"
0,609adbbf9337756c0f6867ca,true,[],2021-05-11T19:32:15.854Z,0,0,0,0,0,NanoString Technologies Inc. Common Stock,NSTG,0,0,false,0,"[0,0,0,0,0,0,0]"
0,609adbbf9337756c0f6867cb,true,[],2021-05-11T19:32:15.894Z,0,0,0,0,0,Nortech Systems Incorporated Common Stock,NSYS,0,0,false,0,"[0,0,0,0,0,0,0]"
0,609adbbf9337756c0f6867cc,true,[],2021-05-11T19:32:15.927Z,0,0,0,0,0,NetApp Inc. Common Stock,NTAP,0,0,false,0,"[0,0,0,0,0,0,0]"
0,609adbbf9337756c0f6867cd,true,[],2021-05-11T19:32:15.964Z,0,0,0,0,0,NetScout Systems Inc. Common Stock,NTCT,0,0,false,0,"[0,0,0,0,0,0,0]"
0,609adbc09337756c0f6867ce,true,[],2021-05-11T19:32:16.014Z,300,300,300,3,3,Intec Pharma Ltd. Ordinary Shares,NTEC,0,73.86206896551724,false,3,"[3,0,0,0,0,0,0]"
0,609adbc09337756c0f6867cf,true,[],2021-05-11T19:32:16.063Z,0,0,0,0,0,NetEase Inc. American Depositary Shares,NTES,0,0,false,0,"[0,0,0,0,0,0,0]"
0,609adbc09337756c0f6867d0,true,[],2021-05-11T19:32:16.105Z,0,0,0,0,0,NETGEAR Inc. Common Stock,NTGR,0,0,false,0,"[0,0,0,0,0,0,0]"
0,609adbc09337756c0f6867d1,true,[],2021-05-11T19:32:16.140Z,0,0,0,0,0,Northern Technologies International Corporation Common Stock,NTIC,0,0,false,0,"[0,0,0,0,0,0,0]"
0,609adbc09337756c0f6867d2,true,[],2021-05-11T19:32:16.865Z,0,0,0,0,0,Intellia Therapeutics Inc. Common Stock,NTLA,0,0,false,0,"[0,0,0,0,0,0,0]"
0,609adbc09337756c0f6867d3,true,[],2021-05-11T19:32:16.899Z,0,0,0,0,0,Nutanix Inc. Class A Common Stock,NTNX,0,0,false,0,"[0,0,0,0,0,0,0]"
0,609adbc09337756c0f6867d4,true,[],2021-05-11T19:32:16.931Z,400,400,400,4,4,Natera Inc. Common Stock,NTRA,0,98.48275862068965,false,4,"[4,0,0,0,0,0,0]"
0,609adbc09337756c0f6867d5,true,[],2021-05-11T19:32:16.967Z,0,0,0,0,0,Northern Trust Corporation Common Stock,NTRS,0,0,false,0,"[0,0,0,0,0,0,0]"
0,609adbc19337756c0f6867d6,true,[],2021-05-11T19:32:17.002Z,0,0,0,0,0,Northern Trust Corporation Depositary Shares Each Representing a 1/1000th Interest in a Share of Series E Non-Cumulative Perpetual Preferred Stock,NTRSO,0,0,false,0,"[0,0,0,0,0,0,0]"
0,609adbc19337756c0f6867d7,true,[],2021-05-11T19:32:17.047Z,0,0,0,0,0,Natus Medical Incorporated Common Stock,NTUS,0,0,false,0,"[0,0,0,0,0,0,0]"
0,609adbc19337756c0f6867d8,true,[],2021-05-11T19:32:17.088Z,0,0,0,0,0,NetSol Technologies Inc. Common  Stock,NTWK,0,0,false,0,"[0,0,0,0,0,0,0]"
0,609adbc19337756c0f6867d9,true,[],2021-05-11T19:32:17.129Z,0,0,0,0,0,Nuance Communications Inc. Common Stock,NUAN,0,0,false,0,"[0,0,0,0,0,0,0]"
0,609adbc19337756c0f6867da,true,[],2021-05-11T19:32:17.869Z,0,0,0,0,0,NeuroMetrix Inc. Common Stock,NURO,0,0,false,0,"[0,0,0,0,0,0,0]"
0,609adbc19337756c0f6867db,true,[],2021-05-11T19:32:17.912Z,0,0,0,0,0,NuVasive Inc. Common Stock,NUVA,0,0,false,0,"[0,0,0,0,0,0,0]"
0,609adbc19337756c0f6867dc,true,[],2021-05-11T19:32:17.943Z,0,0,0,0,0,Nuwellis Inc. Common Stock,NUWE,0,0,false,0,"[0,0,0,0,0,0,0]"
0,609adbc19337756c0f6867dd,true,[],2021-05-11T19:32:17.979Z,0,0,0,0,0,NuZee Inc. Common Stock,NUZE,0,0,false,0,"[0,0,0,0,0,0,0]"
0,609adbc29337756c0f6867de,true,[],2021-05-11T19:32:18.026Z,200,200,200,2,2,Novavax Inc. Common Stock,NVAX,0,49.241379310344826,false,2,"[2,0,0,0,0,0,0]"
0,609adbc29337756c0f6867df,true,[],2021-05-11T19:32:18.058Z,0,0,0,0,0,Neovasc Inc. Common Shares,NVCN,0,0,false,0,"[0,0,0,0,0,0,0]"
0,609adbc29337756c0f6867e0,true,[],2021-05-11T19:32:18.095Z,0,0,0,0,0,NovoCure Limited Ordinary Shares,NVCR,0,0,false,0,"[0,0,0,0,0,0,0]"
0,609adbc29337756c0f6867e1,true,[],2021-05-11T19:32:18.149Z,600,600,600,6,6,NVIDIA Corporation Common Stock,NVDA,0,147.72413793103448,false,6,"[6,0,0,0,0,0,0]"
0,609adbc29337756c0f6867e2,true,[],2021-05-11T19:32:18.263Z,0,0,0,0,0,NVE Corporation Common Stock,NVEC,0,0,false,0,"[0,0,0,0,0,0,0]"
0,609adbc29337756c0f6867e3,true,[],2021-05-11T19:32:18.856Z,0,0,0,0,0,NV5 Global Inc. Common Stock,NVEE,0,0,false,0,"[0,0,0,0,0,0,0]"
0,609adbc29337756c0f6867e4,true,[],2021-05-11T19:32:18.885Z,0,0,0,0,0,Nova Lifestyle Inc. Common Stock,NVFY,0,0,false,0,"[0,0,0,0,0,0,0]"
0,609adbc29337756c0f6867e5,true,[],2021-05-11T19:32:18.915Z,0,0,0,0,0,InVivo Therapeutics Holdings Corp Common Stock,NVIV,0,0,false,0,"[0,0,0,0,0,0,0]"
0,609adbc29337756c0f6867e6,true,[],2021-05-11T19:32:18.950Z,0,0,0,0,0,Nova Measuring Instruments Ltd. Ordinary Shares,NVMI,0,0,false,0,"[0,0,0,0,0,0,0]"
0,609adbc29337756c0f6867e7,true,[],2021-05-11T19:32:18.989Z,0,0,0,0,0,Novo Integrated Sciences Inc. Common Stock,NVOS,0,0,false,0,"[0,0,0,0,0,0,0]"
0,609adbc39337756c0f6867e8,true,[],2021-05-11T19:32:19.020Z,0,0,0,0,0,New Vista Acquisition Corp Class A Ordinary Shares,NVSA,0,0,false,0,"[0,0,0,0,0,0,0]"
0,609adbc39337756c0f6867e9,true,[],2021-05-11T19:32:19.050Z,0,0,0,0,0,New Vista Acquisition Corp Unit,NVSAU,0,0,false,0,"[0,0,0,0,0,0,0]"
0,609adbc39337756c0f6867ea,true,[],2021-05-11T19:32:19.084Z,0,0,0,0,0,New Vista Acquisition Corp. Warrant ,NVSAW,0,0,false,0,"[0,0,0,0,0,0,0]"
0,609adbc39337756c0f6867eb,true,[],2021-05-11T19:32:19.120Z,0,0,0,0,0,Nuvve Holding Corp. Common Stock,NVVE,0,0,false,0,"[0,0,0,0,0,0,0]"
0,609adbc39337756c0f6867ec,true,[],2021-05-11T19:32:19.147Z,0,0,0,0,0,Nuvve Holding Corp. Warrant,NVVEW,0,0,false,0,"[0,0,0,0,0,0,0]"
0,609adbc39337756c0f6867ed,true,[],2021-05-11T19:32:19.182Z,0,0,0,0,0,Northwest Bancshares Inc. Common Stock,NWBI,0,0,false,0,"[0,0,0,0,0,0,0]"
0,609adbc39337756c0f6867ee,true,[],2021-05-11T19:32:19.872Z,100,100,100,1,1,NorthWestern Corporation Common Stock,NWE,0,24.620689655172413,false,1,"[1,0,0,0,0,0,0]"
0,609adbc39337756c0f6867ef,true,[],2021-05-11T19:32:19.900Z,0,0,0,0,0,Norwood Financial Corp. Common Stock,NWFL,0,0,false,0,"[0,0,0,0,0,0,0]"
0,609adbc39337756c0f6867f0,true,[],2021-05-11T19:32:19.941Z,0,0,0,0,0,Newell Brands Inc. Common Stock,NWL,0,0,false,0,"[0,0,0,0,0,0,0]"
0,609adbc39337756c0f6867f1,true,[],2021-05-11T19:32:19.976Z,0,0,0,0,0,National Western Life Group Inc. Class A Common Stock,NWLI,0,0,false,0,"[0,0,0,0,0,0,0]"
0,609adbc39337756c0f6867f2,true,[],2021-05-11T19:32:19.998Z,0,0,0,0,0,Northwest Pipe Company Common Stock,NWPX,0,0,false,0,"[0,0,0,0,0,0,0]"
0,609adbc49337756c0f6867f3,true,[],2021-05-11T19:32:20.058Z,0,0,0,0,0,News Corporation Class B Common Stock,NWS,0,0,false,0,"[0,0,0,0,0,0,0]"
0,609adbc49337756c0f6867f4,true,[],2021-05-11T19:32:20.099Z,0,0,0,0,0,News Corporation Class A Common Stock,NWSA,0,0,false,0,"[0,0,0,0,0,0,0]"
0,609adbc49337756c0f6867f5,true,[],2021-05-11T19:32:20.146Z,0,0,0,0,0,NextGen Healthcare Inc. Common Stock,NXGN,0,0,false,0,"[0,0,0,0,0,0,0]"
0,609adbc49337756c0f6867f6,true,[],2021-05-11T19:32:20.172Z,0,0,0,0,0,NXP Semiconductors N.V. Common Stock,NXPI,0,0,false,0,"[0,0,0,0,0,0,0]"
0,609adbc49337756c0f6867f7,true,[],2021-05-11T19:32:20.208Z,0,0,0,0,0,Nexstar Media Group Inc. Class A Common Stock,NXST,0,0,false,0,"[0,0,0,0,0,0,0]"
0,609adbc49337756c0f6867f8,true,[],2021-05-11T19:32:20.239Z,0,0,0,0,0,NextCure Inc. Common Stock,NXTC,0,0,false,0,"[0,0,0,0,0,0,0]"
0,609adbc49337756c0f6867f9,true,[],2021-05-11T19:32:20.269Z,0,0,0,0,0,Nxt-ID Inc. Common Stock,NXTD,0,0,false,0,"[0,0,0,0,0,0,0]"
0,609adbc49337756c0f6867fa,true,[],2021-05-11T19:32:20.864Z,0,0,0,0,0,New York Mortgage Trust Inc. Common Stock,NYMT,0,0,false,0,"[0,0,0,0,0,0,0]"
0,609adbc49337756c0f6867fb,true,[],2021-05-11T19:32:20.903Z,0,0,0,0,0,New York Mortgage Trust Inc. 7.875% Series E Fixed-to-Floating Rate Cumulative Redeemable Preferred Stock,NYMTM,0,0,false,0,"[0,0,0,0,0,0,0]"
0,609adbc49337756c0f6867fc,true,[],2021-05-11T19:32:20.926Z,0,0,0,0,0,New York Mortgage Trust Inc. 8.00% Series D Fixed-to-Floating Rate Cumulative Redeemable Preferred Stock,NYMTN,0,0,false,0,"[0,0,0,0,0,0,0]"
0,609adbc49337756c0f6867fd,true,[],2021-05-11T19:32:20.964Z,0,0,0,0,0,New York Mortgage Trust Inc. 7.875% Series C Cumulative Redeemable Preferred Stock,NYMTO,0,0,false,0,"[0,0,0,0,0,0,0]"
0,609adbc59337756c0f6867fe,true,[],2021-05-11T19:32:21.007Z,0,0,0,0,0,New York Mortgage Trust Inc. 7.75% Series B Cumulative Redeemable Preferred Stock,NYMTP,0,0,false,0,"[0,0,0,0,0,0,0]"
0,609adbc59337756c0f6867ff,true,[],2021-05-11T19:32:21.063Z,0,0,0,0,0,Nymox Pharmaceutical Corporation Common Stock (Bahamas),NYMX,0,0,false,0,"[0,0,0,0,0,0,0]"
0,609adbc59337756c0f686800,true,[],2021-05-11T19:32:21.104Z,600,600,600,6,6,Oasis Petroleum Inc. Common Stock,OAS,0,147.72413793103448,false,6,"[6,0,0,0,0,0,0]"
0,609adbc59337756c0f686801,true,[],2021-05-11T19:32:21.130Z,0,0,0,0,0,Optibase Ltd. Ordinary Shares,OBAS,0,0,false,0,"[0,0,0,0,0,0,0]"
0,609adbc59337756c0f686802,true,[],2021-05-11T19:32:21.863Z,0,0,0,0,0,Ocean Bio-Chem Inc. Common Stock,OBCI,0,0,false,0,"[0,0,0,0,0,0,0]"
0,609adbc59337756c0f686803,true,[],2021-05-11T19:32:21.890Z,0,0,0,0,0,Oblong Inc. Common Stock,OBLG,0,0,false,0,"[0,0,0,0,0,0,0]"
0,609adbc59337756c0f686804,true,[],2021-05-11T19:32:21.930Z,900,900,900,9,9,Obalon Therapeutics Inc. Common Stock,OBLN,0,221.58620689655172,false,9,"[9,0,0,0,0,0,0]"
0,609adbc59337756c0f686805,true,[],2021-05-11T19:32:21.966Z,0,0,0,0,0,Origin Bancorp Inc. Common Stock,OBNK,0,0,false,0,"[0,0,0,0,0,0,0]"
0,609adbc69337756c0f686806,true,[],2021-05-11T19:32:22.015Z,0,0,0,0,0,ObsEva SA Ordinary Shares,OBSV,0,0,false,0,"[0,0,0,0,0,0,0]"
0,609adbc69337756c0f686807,true,[],2021-05-11T19:32:22.068Z,0,0,0,0,0,OCA Acquisition Corp. Class A Common Stock,OCAX,0,0,false,0,"[0,0,0,0,0,0,0]"
0,609adbc69337756c0f686808,true,[],2021-05-11T19:32:22.096Z,0,0,0,0,0,OCA Acquisition Corp. Unit,OCAXU,0,0,false,0,"[0,0,0,0,0,0,0]"
0,609adbc69337756c0f686809,true,[],2021-05-11T19:32:22.128Z,0,0,0,0,0,OCA Acquisition Corp. Warrant,OCAXW,0,0,false,0,"[0,0,0,0,0,0,0]"
0,609adbc69337756c0f68680a,true,[],2021-05-11T19:32:22.160Z,100,100,100,1,1,Optical Cable Corporation Common Stock,OCC,0,24.620689655172413,false,1,"[1,0,0,0,0,0,0]"
0,609adbc69337756c0f68680b,true,[],2021-05-11T19:32:22.865Z,0,0,0,0,0,OFS Credit Company Inc. Common Stock,OCCI,0,0,false,0,"[0,0,0,0,0,0,0]"
0,609adbc69337756c0f68680c,true,[],2021-05-11T19:32:22.907Z,0,0,0,0,0,OFS Credit Company Inc. 6.125% Series C Term Preferred Stock,OCCIO,0,0,false,0,"[0,0,0,0,0,0,0]"
